https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,vwap,Volume ETH,Volume EUR,tradecount
1534032000.0,2018-08-12,ETH/EUR,272.45,272.45,272.45,272.45,272.45,0.0,0.0,NULL
1533945600.0,2018-08-11,ETH/EUR,290.8,291.29,271.51,272.45,272.45,30626.97,8531636.21,NULL
1533859200.0,2018-08-10,ETH/EUR,315.47,317.75,285.84,290.8,290.8,40776.72,12310592.77,NULL
1533772800.0,2018-08-09,ETH/EUR,306.66,321.56,303,315.47,315.47,28329.45,8855406.5,NULL
1533686400.0,2018-08-08,ETH/EUR,325.47,328.11,300.67,306.66,306.66,63371.01,19879646.53,NULL
1533600000.0,2018-08-07,ETH/EUR,349.94,354.74,317.53,325.47,325.47,41485.92,14080504.74,NULL
1533513600.0,2018-08-06,ETH/EUR,352.92,356.91,347,349.94,349.94,10671.51,3746372.99,NULL
1533427200.0,2018-08-05,ETH/EUR,350.52,357,345.5,352.92,352.92,13785.91,4835783.19,NULL
1533340800.0,2018-08-04,ETH/EUR,360.78,361.99,346.1,350.52,350.52,13873.43,4892025.33,NULL
1533254400.0,2018-08-03,ETH/EUR,353.82,362.49,343,360.78,360.78,23641.32,8326564.57,NULL
1533168000.0,2018-08-02,ETH/EUR,359.05,363.47,351.32,353.82,353.82,18201.33,6478078.07,NULL
1533081600.0,2018-08-01,ETH/EUR,368.69,370.9,348.9,359.05,359.05,29024.98,10392827.77,NULL
1532995200.0,2018-07-31,ETH/EUR,388.98,389.95,365,368.69,368.69,31387.55,11665198.21,NULL
1532908800.0,2018-07-30,ETH/EUR,399.42,402.38,381,388.98,388.98,21190.47,8273064.53,NULL
1532822400.0,2018-07-29,ETH/EUR,401.78,404.12,395.5,399.42,399.42,8251.75,3293644.64,NULL
1532736000.0,2018-07-28,ETH/EUR,402.05,403.44,395.78,401.78,401.78,7539.23,3014029.26,NULL
1532649600.0,2018-07-27,ETH/EUR,396.51,406.31,391.36,402.05,402.05,19692.99,7849780.19,NULL
1532563200.0,2018-07-26,ETH/EUR,401.34,413.17,393.67,396.51,396.51,20423.64,8284242.26,NULL
1532476800.0,2018-07-25,ETH/EUR,409.69,415.05,396,401.34,401.34,19858.15,8053455.82,NULL
1532390400.0,2018-07-24,ETH/EUR,384.73,414.27,383.71,409.69,409.69,38567.82,15540014.5,NULL
1532304000.0,2018-07-23,ETH/EUR,388.95,399.75,382,384.73,384.73,20781.36,8144489.1,NULL
1532217600.0,2018-07-22,ETH/EUR,392.19,401.38,386.92,388.95,388.95,19146.41,7545491.21,NULL
1532131200.0,2018-07-21,ETH/EUR,381.71,398.45,376.15,392.19,392.19,23792.73,9305477.73,NULL
1532044800.0,2018-07-20,ETH/EUR,401.98,402.44,375.2,381.71,381.71,52198.19,20377438.34,NULL
1531958400.0,2018-07-19,ETH/EUR,411.08,417,398.1,401.98,401.98,31141.58,12656852.43,NULL
1531872000.0,2018-07-18,ETH/EUR,427.26,441,403.82,411.08,411.08,38201.42,16150638.87,NULL
1531785600.0,2018-07-17,ETH/EUR,408,437.97,397.39,427.26,427.26,48627.18,20212161.61,NULL
1531699200.0,2018-07-16,ETH/EUR,384.41,409.37,380.25,408,408,31366.85,12543613.17,NULL
1531612800.0,2018-07-15,ETH/EUR,371.31,389.63,369.08,384.41,384.41,17821.65,6810436.88,NULL
1531526400.0,2018-07-14,ETH/EUR,369.15,376.83,366.83,371.31,371.31,7169.99,2662138.76,NULL
1531440000.0,2018-07-13,ETH/EUR,369.15,379.83,363.53,369.15,369.15,19973.96,7452772.13,NULL
1531353600.0,2018-07-12,ETH/EUR,381.22,381.3,358.01,369.15,369.15,31760.15,11686061.55,NULL
1531267200.0,2018-07-11,ETH/EUR,369.37,381.91,362.54,381.22,381.22,25425.89,9480941.65,NULL
1531180800.0,2018-07-10,ETH/EUR,400.13,402.48,365,369.37,369.37,46955.77,17843090.33,NULL
1531094400.0,2018-07-09,ETH/EUR,413.72,414.72,400,400.13,400.13,18079.12,7338386.82,NULL
1531008000.0,2018-07-08,ETH/EUR,412.67,422.24,410.1,413.72,413.72,15552.23,6451292.47,NULL
1530921600.0,2018-07-07,ETH/EUR,399.29,413.84,392.53,412.67,412.67,21477.72,8663207.25,NULL
1530835200.0,2018-07-06,ETH/EUR,399.76,404.58,385.67,399.29,399.29,20774.97,8215657.29,NULL
1530748800.0,2018-07-05,ETH/EUR,400.46,409.59,392.2,399.76,399.76,23101.52,9257454.33,NULL
1530662400.0,2018-07-04,ETH/EUR,396,414,387.08,400.46,400.46,30004.68,12048060.87,NULL
1530576000.0,2018-07-03,ETH/EUR,409.42,417.98,393.83,396,396,31151.37,12596295.31,NULL
1530489600.0,2018-07-02,ETH/EUR,386.27,415,380.15,409.42,409.42,38745.83,15574957.61,NULL
1530403200.0,2018-07-01,ETH/EUR,387.69,389.7,380.1,386.27,386.27,19908.59,7661106.94,NULL
1530316800.0,2018-06-30,ETH/EUR,372.38,393.24,372.38,387.69,387.69,33204.49,12775232.22,NULL
1530230400.0,2018-06-29,ETH/EUR,362.82,377.8,347.59,372.38,372.38,46161.76,16471057.26,NULL
1530144000.0,2018-06-28,ETH/EUR,381.66,383.3,360,362.82,362.82,34921.53,12993746.68,NULL
1530057600.0,2018-06-27,ETH/EUR,368.83,385.67,361.28,381.66,381.66,50664.35,18805035.39,NULL
1529971200.0,2018-06-26,ETH/EUR,392.17,394.23,368.39,368.83,368.83,44569.86,17031692.38,NULL
1529884800.0,2018-06-25,ETH/EUR,390.2,408.06,380.96,392.17,392.17,42422.34,16694502.43,NULL
1529798400.0,2018-06-24,ETH/EUR,407.43,409.24,361.15,390.2,390.2,92935.16,35411469.69,NULL
1529712000.0,2018-06-23,ETH/EUR,397.27,414.22,391.11,407.43,407.43,27379.83,11049164.37,NULL
1529625600.0,2018-06-22,ETH/EUR,453.46,453.46,365,397.27,397.27,142910.84,58859626.81,NULL
1529539200.0,2018-06-21,ETH/EUR,462.85,471.25,450,453.46,453.46,27687.32,12727852.29,NULL
1529452800.0,2018-06-20,ETH/EUR,465.83,468.08,447.11,462.85,462.85,31930.68,14608724.29,NULL
1529366400.0,2018-06-19,ETH/EUR,444.96,511.51,442.39,465.83,465.83,52788.6,24309714.35,NULL
1529280000.0,2018-06-18,ETH/EUR,427.59,453.18,420.32,444.96,444.96,35390.45,15414306.22,NULL
1529193600.0,2018-06-17,ETH/EUR,427.96,436.89,425,427.59,427.59,11100.99,4777729.28,NULL
1529107200.0,2018-06-16,ETH/EUR,421.27,433.95,416.85,427.96,427.96,25684.94,10963932.16,NULL
1529020800.0,2018-06-15,ETH/EUR,450.87,451.31,416.85,421.27,421.27,49238.03,21253377.62,NULL
1528934400.0,2018-06-14,ETH/EUR,403.95,454.87,395.02,450.87,450.87,94946.5,40893596.28,NULL
1528848000.0,2018-06-13,ETH/EUR,421.63,426.44,382.71,403.95,403.95,94080.1,37876241.06,NULL
1528761600.0,2018-06-12,ETH/EUR,452.28,458.84,412.2,421.63,421.63,55636.87,24123269.63,NULL
1528675200.0,2018-06-11,ETH/EUR,446.92,455.09,432.36,452.28,452.28,49551.67,22047532.37,NULL
1528588800.0,2018-06-10,ETH/EUR,504.5,504.5,427.87,446.92,446.92,79689.19,36800427.65,NULL
1528502400.0,2018-06-09,ETH/EUR,509,517.68,504,504.5,504.5,11285.41,5761134.99,NULL
1528416000.0,2018-06-08,ETH/EUR,511.47,514.9,503.52,509,509,13817.62,7034681.46,NULL
1528329600.0,2018-06-07,ETH/EUR,514.75,521.8,505.73,511.47,511.47,23613.11,12121492.43,NULL
1528243200.0,2018-06-06,ETH/EUR,518.48,522,503.11,514.75,514.75,27953.48,14324282.18,NULL
1528156800.0,2018-06-05,ETH/EUR,505.13,523.59,492.36,518.48,518.48,33621.06,17118895.12,NULL
1528070400.0,2018-06-04,ETH/EUR,531.09,535.45,494.46,505.13,505.13,35141.7,17930480.22,NULL
1527984000.0,2018-06-03,ETH/EUR,505.7,540.71,505,531.09,531.09,37661.54,19888111.66,NULL
1527897600.0,2018-06-02,ETH/EUR,496.06,513.82,491.71,505.7,505.7,29656.58,14965950.36,NULL
1527811200.0,2018-06-01,ETH/EUR,493.03,505,483.26,496.06,496.06,34216.88,16867811.2,NULL
1527724800.0,2018-05-31,ETH/EUR,477.72,500,474.85,493.03,493.03,63803.03,31294485.69,NULL
1527638400.0,2018-05-30,ETH/EUR,490.99,507.16,465.65,477.72,477.72,46946.69,22742220.89,NULL
1527552000.0,2018-05-29,ETH/EUR,440.1,499,440.1,490.99,490.99,61394.4,29114747.37,NULL
1527465600.0,2018-05-28,ETH/EUR,487.14,491.3,436,440.1,440.1,58343.7,26447866.75,NULL
1527379200.0,2018-05-27,ETH/EUR,502.6,507.23,475.44,487.14,487.14,27981.42,13684135.89,NULL
1527292800.0,2018-05-26,ETH/EUR,502.8,520,496.74,502.6,502.6,24977.24,12770868.36,NULL
1527206400.0,2018-05-25,ETH/EUR,513.46,526.83,488.59,502.8,502.8,47600.97,24209945.43,NULL
1527120000.0,2018-05-24,ETH/EUR,493.42,522.7,463,513.46,513.46,95426.46,47180596.07,NULL
1527033600.0,2018-05-23,ETH/EUR,544.99,552.57,482.88,493.42,493.42,105646.7,54307818.4,NULL
1526947200.0,2018-05-22,ETH/EUR,591.58,593.9,542.44,544.99,544.99,41640.31,23620264.71,NULL
1526860800.0,2018-05-21,ETH/EUR,607.15,615.45,584.3,591.58,591.58,32550.4,19521746.88,NULL
1526774400.0,2018-05-20,ETH/EUR,592.05,613.89,584.8,607.15,607.15,27130.63,16382138.1,NULL
1526688000.0,2018-05-19,ETH/EUR,588.12,609.83,579.76,592.05,592.05,24801.43,14708825.59,NULL
1526601600.0,2018-05-18,ETH/EUR,567.9,588.98,557.2,588.12,588.12,31086.06,17839833.19,NULL
1526515200.0,2018-05-17,ETH/EUR,598.78,609.8,559.72,567.9,567.9,40670.47,23927358.24,NULL
1526428800.0,2018-05-16,ETH/EUR,597.07,602.97,572.87,598.78,598.78,38367.19,22511105.81,NULL
1526342400.0,2018-05-15,ETH/EUR,609.6,624.36,587.5,597.07,597.07,36630.11,22290819.1,NULL
1526256000.0,2018-05-14,ETH/EUR,610.22,621.74,571.63,609.6,609.6,82961.46,49615222.86,NULL
1526169600.0,2018-05-13,ETH/EUR,571.53,619.9,559.96,610.22,610.22,51573.65,30644570.16,NULL
1526083200.0,2018-05-12,ETH/EUR,566.09,579,533.95,571.53,571.53,53439.16,29651525.9,NULL
1525996800.0,2018-05-11,ETH/EUR,607.73,617.77,555.62,566.09,566.09,78915.77,45636968.04,NULL
1525910400.0,2018-05-10,ETH/EUR,632.97,645.25,607.12,607.73,607.73,36518.76,22998145.12,NULL
1525824000.0,2018-05-09,ETH/EUR,629.18,640,591,632.97,632.97,57911.22,35831052.8,NULL
1525737600.0,2018-05-08,ETH/EUR,632.04,649.89,606.8,629.18,629.18,44597.23,27930530.53,NULL
1525651200.0,2018-05-07,ETH/EUR,657.62,659.98,583,632.04,632.04,101533.34,62220080.51,NULL
1525564800.0,2018-05-06,ETH/EUR,680,694.8,626.6,657.62,657.62,57395.33,37678956.95,NULL
1525478400.0,2018-05-05,ETH/EUR,651.98,690,649.6,680,680,50416.86,34004106.17,NULL
1525392000.0,2018-05-04,ETH/EUR,645.96,674.34,631.2,651.98,651.98,68656.23,44880391.71,NULL
1525305600.0,2018-05-03,ETH/EUR,573,656,571.5,645.96,645.96,104176.95,63927460.44,NULL
1525219200.0,2018-05-02,ETH/EUR,556.9,577.03,551.6,573,573,35246.04,19904159.44,NULL
1525132800.0,2018-05-01,ETH/EUR,553.4,560,520.01,556.9,556.9,58074.4,31641507.85,NULL
1525046400.0,2018-04-30,ETH/EUR,569,571.9,546.65,553.4,553.4,34715.53,19493556.64,NULL
1524960000.0,2018-04-29,ETH/EUR,562.25,576.99,550,569,569,36230.62,20405341.81,NULL
1524873600.0,2018-04-28,ETH/EUR,530.56,572,526.9,562.25,562.25,47079.69,26314536.89,NULL
1524787200.0,2018-04-27,ETH/EUR,545.27,567.12,526.94,530.56,530.56,63462.88,34947112.73,NULL
1524700800.0,2018-04-26,ETH/EUR,506.7,549,492.3,545.27,545.27,72693.16,37711334.94,NULL
1524614400.0,2018-04-25,ETH/EUR,575.22,575.75,474.1,506.7,506.7,166236.95,86132428.13,NULL
1524528000.0,2018-04-24,ETH/EUR,527.71,582.59,527.02,575.22,575.22,84362.22,47739417.15,NULL
1524441600.0,2018-04-23,ETH/EUR,505.96,531.75,503.23,527.71,527.71,50461.97,26385649.55,NULL
1524355200.0,2018-04-22,ETH/EUR,493.03,525.15,482.7,505.96,505.96,54627.43,27920595.95,NULL
1524268800.0,2018-04-21,ETH/EUR,503.8,512.49,469.5,493.03,493.03,61455.42,30024911.46,NULL
1524182400.0,2018-04-20,ETH/EUR,460.04,507.19,452.65,503.8,503.8,79445.49,38139343.43,NULL
1524096000.0,2018-04-19,ETH/EUR,424,489,421.24,460.04,460.04,56502.6,25122098.7,NULL
1524009600.0,2018-04-18,ETH/EUR,406.49,424.95,404.83,424,424,27061.07,11251154.24,NULL
1523923200.0,2018-04-17,ETH/EUR,412.75,422.05,404.94,406.49,406.49,42188.78,17381844.33,NULL
1523836800.0,2018-04-16,ETH/EUR,433,436,401.01,412.75,412.75,76247.28,31385484.44,NULL
1523750400.0,2018-04-15,ETH/EUR,408.46,433.9,408.46,433,433,43511.8,18383807.89,NULL
1523664000.0,2018-04-14,ETH/EUR,401.16,418.51,395.1,408.46,408.46,45462.38,18537311.8,NULL
1523577600.0,2018-04-13,ETH/EUR,400.84,430.22,390.6,401.16,401.16,111161.53,45786973.28,NULL
1523491200.0,2018-04-12,ETH/EUR,347.47,403.14,335.17,400.84,400.84,110627.39,41202063.09,NULL
1523404800.0,2018-04-11,ETH/EUR,336.2,350.28,332.05,347.47,347.47,46462.64,15806875.95,NULL
1523318400.0,2018-04-10,ETH/EUR,324.04,338.7,318.53,336.2,336.2,30167.67,9881057.82,NULL
1523232000.0,2018-04-09,ETH/EUR,326.03,350,315.04,324.04,324.04,75811.59,25077516.6,NULL
1523145600.0,2018-04-08,ETH/EUR,313,329.68,313,326.03,326.03,28122.97,9074179.2,NULL
1523059200.0,2018-04-07,ETH/EUR,301.09,320.31,300.69,313,313,37133.28,11564674.86,NULL
1522972800.0,2018-04-06,ETH/EUR,310.83,314.26,296.05,301.09,301.09,58906.35,17744924.15,NULL
1522886400.0,2018-04-05,ETH/EUR,307.82,318.03,298.82,310.83,310.83,55465.98,17126463.16,NULL
1522800000.0,2018-04-04,ETH/EUR,339.2,340.17,301.5,307.82,307.82,54843.56,17271759.25,NULL
1522713600.0,2018-04-03,ETH/EUR,312.29,346,309.52,339.2,339.2,69267.14,22810787.46,NULL
1522627200.0,2018-04-02,ETH/EUR,306.7,319,303.92,312.29,312.29,36403.47,11393468.21,NULL
1522540800.0,2018-04-01,ETH/EUR,319.09,324.23,290.5,306.7,306.7,59704.61,18140372.83,NULL
1522454400.0,2018-03-31,ETH/EUR,318.41,339.72,315.11,319.09,319.09,54639.9,17731994.77,NULL
1522368000.0,2018-03-30,ETH/EUR,311.21,334.1,291.7,318.41,318.41,159216.85,49367143.86,NULL
1522281600.0,2018-03-29,ETH/EUR,361.55,364.12,307.1,311.21,311.21,163483.22,53781217.85,NULL
1522195200.0,2018-03-28,ETH/EUR,362.51,377.12,355.91,361.55,361.55,43812.13,15955389.31,NULL
1522108800.0,2018-03-27,ETH/EUR,390.44,396.39,360.6,362.51,362.51,71543.72,26641123.59,NULL
1522022400.0,2018-03-26,ETH/EUR,425.03,427.6,375,390.44,390.44,66647.49,26169338.29,NULL
1521936000.0,2018-03-25,ETH/EUR,420.91,434.84,415.9,425.03,425.03,18743.43,7943591.04,NULL
1521849600.0,2018-03-24,ETH/EUR,441.32,444,420.2,420.91,420.91,29240.79,12663592.24,NULL
1521763200.0,2018-03-23,ETH/EUR,438.8,441.32,400,441.32,441.32,44876.29,18844137.1,NULL
1521676800.0,2018-03-22,ETH/EUR,454.48,467,420.3,438.8,438.8,41505.58,18258319.29,NULL
1521590400.0,2018-03-21,ETH/EUR,457.27,483.58,441,454.48,454.48,62202.95,28871779.25,NULL
1521504000.0,2018-03-20,ETH/EUR,449.9,467.29,421,457.27,457.27,56407.8,25182454.22,NULL
1521417600.0,2018-03-19,ETH/EUR,438.2,456.59,419.16,449.9,449.9,89917.89,39573176.24,NULL
1521331200.0,2018-03-18,ETH/EUR,446.5,450,367,438.2,438.2,194199.85,79104678.54,NULL
1521244800.0,2018-03-17,ETH/EUR,487.96,499.41,440.52,446.5,446.5,54218.5,25153778.63,NULL
1521158400.0,2018-03-16,ETH/EUR,497,508.1,474.06,487.96,487.96,43552.19,21580664.74,NULL
1521072000.0,2018-03-15,ETH/EUR,495,504.67,462,497,497,62147.05,30263319.44,NULL
1520985600.0,2018-03-14,ETH/EUR,558.24,567,470.4,495,495,78407.0,40077022.56,NULL
1520899200.0,2018-03-13,ETH/EUR,565.75,579.99,550.22,558.24,558.24,26183.39,14691151.29,NULL
1520812800.0,2018-03-12,ETH/EUR,585.44,599.97,550.01,565.75,565.75,27906.44,16173703.65,NULL
1520726400.0,2018-03-11,ETH/EUR,553.91,594.77,537.62,585.44,585.44,23410.34,13331101.94,NULL
1520640000.0,2018-03-10,ETH/EUR,590.01,608.39,549.57,553.91,553.91,28106.29,16481520.56,NULL
1520553600.0,2018-03-09,ETH/EUR,568.06,595,522.92,590.01,590.01,57119.08,31708148.46,NULL
1520467200.0,2018-03-08,ETH/EUR,609.3,628.91,560,568.06,568.06,47099.9,27784674.95,NULL
1520380800.0,2018-03-07,ETH/EUR,655.32,664,585,609.3,609.3,44656.22,27440870.3,NULL
1520294400.0,2018-03-06,ETH/EUR,686.14,688.7,645.64,655.32,655.32,26031.55,17351933.25,NULL
1520208000.0,2018-03-05,ETH/EUR,698.5,703.99,686.14,686.14,686.14,12442.87,8674392.68,NULL
1520121600.0,2018-03-04,ETH/EUR,689,699,680,698.5,698.5,10358.16,7166264.19,NULL
1520035200.0,2018-03-03,ETH/EUR,693.41,701.39,687,689,689,10193.6,7094584.83,NULL
1519948800.0,2018-03-02,ETH/EUR,706.41,711.22,688.94,693.41,693.41,13887.24,9694841.6,NULL
1519862400.0,2018-03-01,ETH/EUR,695.21,718.03,691.16,706.41,706.41,18022.2,12765579.5,NULL
1519776000.0,2018-02-28,ETH/EUR,710.08,724.99,693.23,695.21,695.21,24079.76,17078073.8,NULL
1519689600.0,2018-02-27,ETH/EUR,702.6,725,698.18,710.08,710.08,26747.66,19103579.17,NULL
1519603200.0,2018-02-26,ETH/EUR,683.64,715,678.36,702.6,702.6,31485.53,22054314.24,NULL
1519516800.0,2018-02-25,ETH/EUR,677.81,693.69,666.01,683.64,683.64,18197.55,12351790.2,NULL
1519430400.0,2018-02-24,ETH/EUR,694.59,712.49,658.34,677.81,677.81,28387.42,19377617.45,NULL
1519344000.0,2018-02-23,ETH/EUR,653,715.92,637.92,694.59,694.59,40666.59,28081277.51,NULL
1519257600.0,2018-02-22,ETH/EUR,684.24,712.7,638.69,653,653,71364.35,47246210.89,NULL
1519171200.0,2018-02-21,ETH/EUR,718.64,737.32,654.19,684.24,684.24,68350.77,47418339.43,NULL
1519084800.0,2018-02-20,ETH/EUR,758.58,775.5,711,718.64,718.64,35187.47,26430799.21,NULL
1518998400.0,2018-02-19,ETH/EUR,740.26,769.98,736.66,758.58,758.58,24305.89,18458580.14,NULL
1518912000.0,2018-02-18,ETH/EUR,789.83,793,735.92,740.26,740.26,32508.44,24667807.01,NULL
1518825600.0,2018-02-17,ETH/EUR,756.11,789.83,754.23,789.83,789.83,21704.41,16861877.87,NULL
1518739200.0,2018-02-16,ETH/EUR,745.9,759.99,730.25,756.11,756.11,22382.52,16716964.92,NULL
1518652800.0,2018-02-15,ETH/EUR,740.46,767,727.14,745.9,745.9,52083.83,38962672.55,NULL
1518566400.0,2018-02-14,ETH/EUR,679.89,744.77,678.3,740.46,740.46,47931.81,34510374.16,NULL
1518480000.0,2018-02-13,ETH/EUR,703.8,706.32,670.55,679.89,679.89,30773.54,21040366.23,NULL
1518393600.0,2018-02-12,ETH/EUR,661.2,713.23,660.25,703.8,703.8,42379.86,29570518.81,NULL
1518307200.0,2018-02-11,ETH/EUR,695.6,699,636.21,661.2,661.2,47521.34,31922033.56,NULL
1518220800.0,2018-02-10,ETH/EUR,715.49,745,669.5,695.6,695.6,68883.19,48712361.59,NULL
1518134400.0,2018-02-09,ETH/EUR,668.24,720,640.8,715.49,715.49,77412.73,53397982.06,NULL
1518048000.0,2018-02-08,ETH/EUR,612.13,694.35,603,668.24,668.24,85721.29,56808800.32,NULL
1517961600.0,2018-02-07,ETH/EUR,631.53,706.99,577,612.13,612.13,150396.8,98358890.01,NULL
1517875200.0,2018-02-06,ETH/EUR,546.46,649.99,446.23,631.53,631.53,351245.61,188910436.52,NULL
1517788800.0,2018-02-05,ETH/EUR,658.73,683.24,501,546.46,546.46,280782.5,162052035.78,NULL
1517702400.0,2018-02-04,ETH/EUR,783.29,783.29,623,658.73,658.73,100489.63,69010937.09,NULL
1517616000.0,2018-02-03,ETH/EUR,738.02,804.72,677.4,783.29,783.29,67600.39,51400228.28,NULL
1517529600.0,2018-02-02,ETH/EUR,811.4,811.4,581.29,738.02,738.02,257537.0,181266853.09,NULL
1517443200.0,2018-02-01,ETH/EUR,888.98,925,750,811.4,811.4,133542.86,111993912.84,NULL
1517356800.0,2018-01-31,ETH/EUR,855,899.99,822.01,888.98,888.98,80880.24,70359129.25,NULL
1517270400.0,2018-01-30,ETH/EUR,943.42,953.99,830.5,855,855,106347.67,94566707.32,NULL
1517184000.0,2018-01-29,ETH/EUR,985,993,925.98,943.42,943.42,52456.38,49885471.27,NULL
1517097600.0,2018-01-28,ETH/EUR,891.46,990.02,885.65,985,985,89307.15,85416443.94,NULL
1517011200.0,2018-01-27,ETH/EUR,849.03,900,835.06,891.46,891.46,45240.8,39582743.65,NULL
1516924800.0,2018-01-26,ETH/EUR,847.78,870,797.85,849.03,849.03,60693.94,50560881.83,NULL
1516838400.0,2018-01-25,ETH/EUR,860.16,894.97,828.77,847.78,847.78,64031.7,54895498.99,NULL
1516752000.0,2018-01-24,ETH/EUR,803.49,865.99,780.01,860.16,860.16,54825.03,45436809.16,NULL
1516665600.0,2018-01-23,ETH/EUR,819.21,839.13,736.91,803.49,803.49,70631.24,56138821.59,NULL
1516579200.0,2018-01-22,ETH/EUR,868,899.33,750,819.21,819.21,106245.68,86979882.05,NULL
1516492800.0,2018-01-21,ETH/EUR,948.95,950,833,868,868,77661.82,68739096.5,NULL
1516406400.0,2018-01-20,ETH/EUR,863.15,959.8,861.89,948.95,948.95,64091.03,59200925.47,NULL
1516320000.0,2018-01-19,ETH/EUR,849.92,915.91,826.19,863.15,863.15,68081.28,59628222.65,NULL
1516233600.0,2018-01-18,ETH/EUR,842.31,922,791.56,849.92,849.92,111228.51,96434664.29,NULL
1516147200.0,2018-01-17,ETH/EUR,859.08,910,620,842.31,842.31,221285.39,167745740.46,NULL
1516060800.0,2018-01-16,ETH/EUR,1045.89,1048.36,706,859.08,859.08,228150.17,200960064.35,NULL
1515974400.0,2018-01-15,ETH/EUR,1119,1147.31,1040,1045.89,1045.89,56335.78,61351972.09,NULL
1515888000.0,2018-01-14,ETH/EUR,1141.31,1150,1048.44,1119,1119,47814.32,52361495.23,NULL
1515801600.0,2018-01-13,ETH/EUR,1003.02,1003.02,1003.02,1003.02,1003.02,0.0,0.0,NULL
1515715200.0,2018-01-12,ETH/EUR,1003.02,1003.02,1003.02,1003.02,1003.02,0.0,0.0,NULL
1515628800.0,2018-01-11,ETH/EUR,1031.03,1099.24,961.02,1003.02,1003.02,20710.0,20891729.82,NULL
1515542400.0,2018-01-10,ETH/EUR,1069.01,1150.4,1000,1031.03,1031.03,69962.79,75463881.62,NULL
1515456000.0,2018-01-09,ETH/EUR,959,1079.5,952.12,1069.01,1069.01,93802.79,94229042.52,NULL
1515369600.0,2018-01-08,ETH/EUR,899.02,989.68,841.18,959,959,95699.4,89091586.35,NULL
1515283200.0,2018-01-07,ETH/EUR,830.56,899.02,818,899.02,899.02,55209.68,48130902.3,NULL
1515196800.0,2018-01-06,ETH/EUR,807.55,835,794.04,830.56,830.56,33426.22,27439656.61,NULL
1515110400.0,2018-01-05,ETH/EUR,791.98,840,768,807.55,807.55,58922.23,47871429.04,NULL
1515024000.0,2018-01-04,ETH/EUR,779.44,831.49,750.26,791.98,791.98,75603.1,59954118.66,NULL
1514937600.0,2018-01-03,ETH/EUR,713,781,703.07,779.44,779.44,47357.26,35237863.18,NULL
1514851200.0,2018-01-02,ETH/EUR,638.01,728,638.01,713,713,73934.85,51739111.1,NULL
1514764800.0,2018-01-01,ETH/EUR,639,650,620.3,638.01,638.01,30982.06,19794147.46,NULL
1514678400.0,2017-12-31,ETH/EUR,587.36,639,586,639,639,26415.45,16152568.88,NULL
1514592000.0,2017-12-30,ETH/EUR,629.76,630.6,580,587.36,587.36,45209.69,27259540.34,NULL
1514505600.0,2017-12-29,ETH/EUR,607.69,639.87,604.89,629.92,629.92,39476.89,24629131.16,NULL
1514419200.0,2017-12-28,ETH/EUR,623.8,624.95,585.1,607.69,607.69,50815.31,30520531.88,NULL
1514332800.0,2017-12-27,ETH/EUR,623.97,628.99,595.64,623.8,623.8,39200.38,24258321.91,NULL
1514246400.0,2017-12-26,ETH/EUR,605,630,602.73,623.97,623.97,26162.33,16250602.41,NULL
1514160000.0,2017-12-25,ETH/EUR,573.96,627.79,571.32,605,605,49816.54,30139700.01,NULL
1514073600.0,2017-12-24,ETH/EUR,587.53,593.51,508.01,573.96,573.96,54663.35,30208121.75,NULL
1513987200.0,2017-12-23,ETH/EUR,557.82,628.96,550.07,587.53,587.53,58156.39,34870966.42,NULL
1513900800.0,2017-12-22,ETH/EUR,631.9,640,430.02,557.82,557.82,128795.16,70067738.35,NULL
1513814400.0,2017-12-21,ETH/EUR,674.01,699.62,563.72,631.9,631.9,62653.53,41163301.28,NULL
1513728000.0,2017-12-20,ETH/EUR,691.93,704.2,630,674.01,674.01,73730.42,49577262.62,NULL
1513641600.0,2017-12-19,ETH/EUR,654.67,725,637.07,691.93,691.93,83307.21,57216476.24,NULL
1513555200.0,2017-12-18,ETH/EUR,582.04,662.46,560,654.67,654.67,69506.91,42565093.44,NULL
1513468800.0,2017-12-17,ETH/EUR,576.04,597.74,574.1,582.04,582.04,32175.91,18929436.83,NULL
1513382400.0,2017-12-16,ETH/EUR,564.64,592,560.14,576.04,576.04,34870.62,20120441.85,NULL
1513296000.0,2017-12-15,ETH/EUR,570.58,576.76,496.82,564.64,564.64,43689.35,23867642.94,NULL
1513209600.0,2017-12-14,ETH/EUR,559,595,544,570.58,570.58,54364.87,31237877.27,NULL
1513123200.0,2017-12-13,ETH/EUR,508.84,575,468.83,559,559,88377.89,46886729.49,NULL
1513036800.0,2017-12-12,ETH/EUR,410,509,401,508.84,508.84,137077.94,60604215.42,NULL
1512950400.0,2017-12-11,ETH/EUR,358.75,412,357.24,410,410,62301.96,24120681.4,NULL
1512864000.0,2017-12-10,ETH/EUR,384.24,385.31,353.01,358.75,358.75,39420.39,14462026.8,NULL
1512777600.0,2017-12-09,ETH/EUR,371.99,411,368.33,384.24,384.24,67395.16,26321186.34,NULL
1512691200.0,2017-12-08,ETH/EUR,352.54,383.45,342.4,371.99,371.99,59073.31,21701633.54,NULL
1512604800.0,2017-12-07,ETH/EUR,353,368,342.12,352.54,352.54,68361.34,24136689.57,NULL
1512518400.0,2017-12-06,ETH/EUR,383.6,385.99,351,353,353,69194.51,25795787.12,NULL
