https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,vwap,Volume LINK,Volume EUR,tradecount
1574294400,2019-11-21 00:00:00,LINK/EUR,2.42580,2.43334,2.23679,2.30000,2.32587,68903.93856286,158479.05869457798,517
1574208000,2019-11-20 00:00:00,LINK/EUR,2.44228,2.53701,2.38000,2.42587,2.47600,17678.45831347,42885.64166889747,246
1574121600,2019-11-19 00:00:00,LINK/EUR,2.52000,2.52335,2.34000,2.44037,2.40016,49565.58237451,120958.36025928297,438
1574035200,2019-11-18 00:00:00,LINK/EUR,2.62900,2.64434,2.44467,2.53820,2.53739,30566.12395340,77582.93581851988,380
1573948800,2019-11-17 00:00:00,LINK/EUR,2.67571,2.68244,2.60000,2.62086,2.63791,12327.31901714,32308.17731926154,125
1573862400,2019-11-16 00:00:00,LINK/EUR,2.73000,2.74325,2.63906,2.67931,2.66921,19704.24705852,52793.78618636322,145
1573776000,2019-11-15 00:00:00,LINK/EUR,2.78856,2.78883,2.58000,2.73940,2.66906,137766.51343124,377397.5868935388,926
1573689600,2019-11-14 00:00:00,LINK/EUR,2.74565,2.87992,2.72028,2.76956,2.80381,68926.96912536,190897.37661083203,612
1573603200,2019-11-13 00:00:00,LINK/EUR,2.55132,2.79872,2.53315,2.72900,2.71346,137640.36209248,375620.54815037793,925
1573516800,2019-11-12 00:00:00,LINK/EUR,2.49140,2.60500,2.46258,2.56345,2.55304,105008.92657715,269185.13283419516,693
1573430400,2019-11-11 00:00:00,LINK/EUR,2.51511,2.51511,2.40301,2.48885,2.46002,12195.11166770,30351.803674155144,187
1573344000,2019-11-10 00:00:00,LINK/EUR,2.52707,2.60000,2.51353,2.52048,2.54191,45627.54099765,115003.30453375688,268
1573257600,2019-11-09 00:00:00,LINK/EUR,2.46079,2.61714,2.45629,2.53902,2.54699,42245.05501041,107261.03957253118,497
1573171200,2019-11-08 00:00:00,LINK/EUR,2.41569,2.47000,2.36557,2.46785,2.43067,39916.38928648,98507.66130063967,394
1573084800,2019-11-07 00:00:00,LINK/EUR,2.49000,2.49000,2.36032,2.42700,2.42814,26746.27432577,64913.20778864379,409
1572998400,2019-11-06 00:00:00,LINK/EUR,2.42394,2.54000,2.39309,2.48718,2.44587,47299.44636322,117642.23700567351,498
1572912000,2019-11-05 00:00:00,LINK/EUR,2.40328,2.44000,2.36510,2.42266,2.41102,27424.20022561,66439.51291857632,262
1572825600,2019-11-04 00:00:00,LINK/EUR,2.38719,2.45000,2.35196,2.42167,2.41723,12499.59771650,30269.900802116557,227
1572739200,2019-11-03 00:00:00,LINK/EUR,2.42000,2.42000,2.36030,2.39760,2.38122,38199.61948343,91587.40767347177,200
1572652800,2019-11-02 00:00:00,LINK/EUR,2.44000,2.45000,2.41200,2.42418,2.43265,9355.95582666,22680.520995872637,145
1572566400,2019-11-01 00:00:00,LINK/EUR,2.44480,2.50000,2.37500,2.44000,2.43535,35206.50696245,85903.876988378,259
1572480000,2019-10-31 00:00:00,LINK/EUR,2.32450,2.48000,2.27198,2.46000,2.40502,37831.00328062,93064.26807032521,340
1572393600,2019-10-30 00:00:00,LINK/EUR,2.40381,2.40976,2.27005,2.33538,2.32370,23640.19290196,55208.833699379335,215
1572307200,2019-10-29 00:00:00,LINK/EUR,2.42053,2.50431,2.31954,2.40400,2.40985,48482.73438683,116552.49346593932,301
1572220800,2019-10-28 00:00:00,LINK/EUR,2.41529,2.61000,2.39528,2.42498,2.49114,105701.12248306,256323.10799897084,820
1572134400,2019-10-27 00:00:00,LINK/EUR,2.48578,2.49804,1.91000,2.39423,2.33902,86844.02890998,207924.5793371414,671
1572048000,2019-10-26 00:00:00,LINK/EUR,2.56337,2.69000,2.40448,2.48822,2.52539,75989.28923479,189078.0692597892,672
1571961600,2019-10-25 00:00:00,LINK/EUR,2.46297,2.68490,2.37350,2.53567,2.53774,117637.62738633,298290.2026346954,815
1571875200,2019-10-24 00:00:00,LINK/EUR,2.35640,2.50707,2.35001,2.44174,2.43305,58026.58334346,141685.82961306,462
1571788800,2019-10-23 00:00:00,LINK/EUR,2.33673,2.42000,2.14000,2.35167,2.29777,96422.95380871,226754.96778332902,761
1571702400,2019-10-22 00:00:00,LINK/EUR,2.36451,2.54309,2.30101,2.34659,2.44517,91244.35052907,214113.08050801037,678
1571616000,2019-10-21 00:00:00,LINK/EUR,2.18800,2.39900,2.18800,2.35409,2.30730,104610.97103848,246263.64081197535,601
1571529600,2019-10-20 00:00:00,LINK/EUR,2.10219,2.19576,2.04738,2.18800,2.11510,55843.84108509,122186.32429417694,238
1571443200,2019-10-19 00:00:00,LINK/EUR,2.08900,2.15673,2.06526,2.10219,2.11294,13426.62137503,28225.30918837431,129
1571356800,2019-10-18 00:00:00,LINK/EUR,2.19580,2.24008,2.06201,2.09759,2.13682,27730.99889671,58168.26597574993,267
1571270400,2019-10-17 00:00:00,LINK/EUR,2.14211,2.24110,2.06303,2.15761,2.17296,45694.37959886,98590.65036629634,368
1571184000,2019-10-16 00:00:00,LINK/EUR,2.16900,2.16900,1.98001,2.16000,2.06745,86218.33062140,186231.59414222403,543
1571097600,2019-10-15 00:00:00,LINK/EUR,2.30000,2.35359,2.12112,2.14499,2.21596,45597.62662107,97806.45312592894,413
1571011200,2019-10-14 00:00:00,LINK/EUR,2.25532,2.42000,2.25532,2.28000,2.34852,29347.62650604,66912.58843377119,333
1570924800,2019-10-13 00:00:00,LINK/EUR,2.34508,2.38310,2.20531,2.23314,2.29318,19164.21151232,42796.36729662228,326
1570838400,2019-10-12 00:00:00,LINK/EUR,2.46460,2.50481,2.32001,2.34742,2.38720,22280.10749745,52300.76994166408,329
1570752000,2019-10-11 00:00:00,LINK/EUR,2.40752,2.53710,2.35000,2.49540,2.42825,101693.56176031,253766.11401667757,956
1570665600,2019-10-10 00:00:00,LINK/EUR,2.55153,2.65179,2.25000,2.40336,2.38412,226804.14208604,545092.0029239052,1494
1570579200,2019-10-09 00:00:00,LINK/EUR,2.35000,3.90000,2.29471,2.55132,2.57143,218872.29166614,558413.2551736563,2378
1570492800,2019-10-08 00:00:00,LINK/EUR,2.20619,2.48789,2.08830,2.31593,2.27729,89263.68151000,206728.43791945427,958
1570406400,2019-10-07 00:00:00,LINK/EUR,1.95624,2.29880,1.92730,2.17810,2.12889,101356.93796215,220765.54657535892,1004
1570320000,2019-10-06 00:00:00,LINK/EUR,1.79000,2.07000,1.79000,1.97506,1.91412,107258.65874458,211842.28654007017,810
1570233600,2019-10-05 00:00:00,LINK/EUR,1.78501,1.80750,1.75440,1.79943,1.77379,21840.20126288,39299.91335846416,231
1570147200,2019-10-04 00:00:00,LINK/EUR,1.76422,1.82000,1.73000,1.81970,1.75712,56014.38716926,101929.38033190243,334
1570060800,2019-10-03 00:00:00,LINK/EUR,1.87700,2.06106,1.73090,1.78756,1.82548,78852.35269442,140953.31158243743,1378
1569974400,2019-10-02 00:00:00,LINK/EUR,1.69560,1.95000,1.68000,1.87710,1.83497,39944.18111908,74979.22237862507,616
1569888000,2019-10-01 00:00:00,LINK/EUR,1.63754,2.33000,1.60885,1.69552,1.71716,39369.47290126,66751.72869354436,786
1569801600,2019-09-30 00:00:00,LINK/EUR,1.58500,1.69950,1.52196,1.65499,1.60455,52534.16151681,86943.51196870538,1293
1569715200,2019-09-29 00:00:00,LINK/EUR,1.56000,1.78000,1.52000,1.70000,1.60915,37707.86376512,64103.36840070399,600
1569628800,2019-09-28 00:00:00,LINK/EUR,1.52341,1.59999,1.52000,1.54000,1.54951,61378.47903343,94522.8577114822,661
1569542400,2019-09-27 00:00:00,LINK/EUR,1.55000,1.58999,1.44810,1.56600,1.49987,496351.68844329,777286.7441021922,2832
1569456000,2019-09-26 00:00:00,LINK/EUR,1.58089,1.97500,1.40184,1.55000,1.59178,87911.30007228,136262.51511203402,1355
1569369600,2019-09-25 00:00:00,LINK/EUR,1.60000,2.09000,1.45120,1.76844,1.64523,22205.20875880,39268.57937741227,238
