https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,vwap,Volume BTC,Volume EUR,tradecount
1569801600,2019-09-30 00:00:00,BTC/EUR,7374.0,7665.0,7061.0,7619.0,7409.4,7045.95061434,53683097.73065646,28331
1569715200,2019-09-29 00:00:00,BTC/EUR,7522.2,7539.6,7237.6,7369.7,7349.4,2590.57650626,19091771.67818432,15920
1569628800,2019-09-28 00:00:00,BTC/EUR,7498.4,7644.4,7355.5,7522.2,7465.2,2591.07207912,19490562.393556464,16247
1569542400,2019-09-27 00:00:00,BTC/EUR,7388.3,7591.5,7183.2,7498.4,7368.7,5933.99321905,44495454.75372452,25355
1569456000,2019-09-26 00:00:00,BTC/EUR,7718.8,7774.0,7051.7,7382.2,7463.9,8650.43323747,63859228.24565104,36279
1569369600,2019-09-25 00:00:00,BTC/EUR,7763.0,7963.0,7474.9,7715.7,7679.9,8472.03710975,65367696.727698065,36890
1569283200,2019-09-24 00:00:00,BTC/EUR,8831.2,8918.4,7314.0,7761.7,8120.1,16594.12295747,128798604.1589949,66702
1569196800,2019-09-23 00:00:00,BTC/EUR,9117.0,9131.0,8765.4,8830.0,8972.4,4120.65379478,36385373.0079074,22537
1569110400,2019-09-22 00:00:00,BTC/EUR,9065.1,9160.0,8952.4,9118.3,9067.3,1465.27287314,13360797.639152462,11135
1569024000,2019-09-21 00:00:00,BTC/EUR,9230.0,9233.9,9018.7,9065.3,9092.6,1650.70108565,14964100.551742945,11861
1568937600,2019-09-20 00:00:00,BTC/EUR,9306.3,9329.9,9165.0,9230.9,9224.9,2501.75320747,23093433.68283482,15985
1568851200,2019-09-19 00:00:00,BTC/EUR,9222.4,9370.1,8750.0,9306.0,9017.1,5771.91079701,53713401.87697507,28591
1568764800,2019-09-18 00:00:00,BTC/EUR,9213.3,9269.5,9141.3,9222.4,9232.2,2717.05972540,25057811.61152896,17576
1568678400,2019-09-17 00:00:00,BTC/EUR,9327.6,9328.5,9204.6,9213.4,9260.7,2715.89261149,25022604.986701965,18469
1568592000,2019-09-16 00:00:00,BTC/EUR,9312.9,9398.2,9160.0,9328.7,9285.2,3742.80343494,34915490.40352478,18227
1568505600,2019-09-15 00:00:00,BTC/EUR,9356.9,9379.2,9273.3,9314.1,9318.0,926.73082047,8631663.534939628,9627
1568419200,2019-09-14 00:00:00,BTC/EUR,9354.9,9427.4,9248.9,9359.7,9344.1,1349.75772050,12633327.336563852,11171
1568332800,2019-09-13 00:00:00,BTC/EUR,9440.4,9445.0,9198.0,9351.8,9310.0,3019.04798893,28233532.98287557,15732
1568246400,2019-09-12 00:00:00,BTC/EUR,9232.7,9455.0,9125.6,9440.3,9300.6,3926.37880710,37066193.852666125,19159
1568160000,2019-09-11 00:00:00,BTC/EUR,9149.7,9254.0,8980.0,9232.4,9128.6,3912.94009072,36125828.093563326,18822
1568073600,2019-09-10 00:00:00,BTC/EUR,9348.3,9421.2,9000.8,9150.5,9215.7,3748.72250901,34302685.31869601,18130
1567987200,2019-09-09 00:00:00,BTC/EUR,9453.1,9550.0,9129.3,9349.3,9326.0,3855.73360510,36048410.19416143,20769
1567900800,2019-09-08 00:00:00,BTC/EUR,9498.5,9600.0,9299.7,9456.6,9454.7,1921.22338967,18168241.106753323,12199
1567814400,2019-09-07 00:00:00,BTC/EUR,9344.7,9580.0,9341.3,9498.4,9457.1,1803.89706603,17134135.89197935,12729
1567728000,2019-09-06 00:00:00,BTC/EUR,9590.1,9927.6,9259.0,9346.4,9636.0,6494.64935223,60701590.705682464,28457
1567641600,2019-09-05 00:00:00,BTC/EUR,9583.0,9657.0,9480.0,9590.1,9576.5,2896.94339940,27781976.89458594,16963
1567555200,2019-09-04 00:00:00,BTC/EUR,9692.9,9819.6,9423.3,9584.4,9595.5,5014.16781576,48057790.01337014,22477
1567468800,2019-09-03 00:00:00,BTC/EUR,9470.4,9830.0,9360.2,9690.8,9619.0,6196.96585614,60053556.71868151,27367
1567382400,2019-09-02 00:00:00,BTC/EUR,8889.5,9544.0,8882.6,9477.2,9153.3,5391.62850068,51097541.6266445,24989
1567296000,2019-09-01 00:00:00,BTC/EUR,8755.0,8986.7,8700.0,8887.8,8800.1,1689.20179803,15013287.740531033,11203
1567209600,2019-08-31 00:00:00,BTC/EUR,8726.5,8820.0,8600.5,8761.3,8730.7,1235.09376807,10821027.03019169,11452
1567123200,2019-08-30 00:00:00,BTC/EUR,8589.7,8844.7,8461.8,8727.1,8688.3,3647.93207001,31835867.968184274,19156
1567036800,2019-08-29 00:00:00,BTC/EUR,8780.1,8780.1,8407.5,8589.7,8573.6,5745.96374456,49356104.77664704,27535
1566950400,2019-08-28 00:00:00,BTC/EUR,9170.1,9284.5,8639.6,8780.5,8963.2,5534.40668486,48594857.89641323,26787
1566864000,2019-08-27 00:00:00,BTC/EUR,9333.9,9342.8,9039.4,9169.0,9148.6,2927.51839869,26842416.19758861,16730
1566777600,2019-08-26 00:00:00,BTC/EUR,9104.9,9563.0,9104.9,9333.9,9323.1,4287.05739758,40014965.04327196,20853
1566691200,2019-08-25 00:00:00,BTC/EUR,9110.0,9290.0,8906.9,9104.8,9066.4,2272.67980409,20692295.080278628,15588
1566604800,2019-08-24 00:00:00,BTC/EUR,9338.1,9362.2,8897.8,9109.8,9068.9,2743.90007846,24996380.934754904,18569
1566518400,2019-08-23 00:00:00,BTC/EUR,9127.7,9418.2,9065.4,9338.0,9276.5,3294.77837806,30766640.494324278,20603
1566432000,2019-08-22 00:00:00,BTC/EUR,9139.9,9242.0,8818.0,9123.8,9053.9,4333.02768023,39533677.948882475,20695
1566345600,2019-08-21 00:00:00,BTC/EUR,9708.2,10305.5,8888.0,9140.0,9134.1,6306.86850521,57644778.1376194,30332
1566259200,2019-08-20 00:00:00,BTC/EUR,9857.7,9883.0,9521.5,9699.3,9682.8,3492.19835872,33871879.5407329,19461
1566172800,2019-08-19 00:00:00,BTC/EUR,9308.9,9866.0,9271.0,9861.5,9630.7,3944.71583732,38900815.22973118,22041
1566086400,2019-08-18 00:00:00,BTC/EUR,9227.0,9470.9,9090.8,9312.9,9335.4,1710.65769645,15931184.061269205,13403
1566000000,2019-08-17 00:00:00,BTC/EUR,9339.0,9450.0,9019.0,9211.4,9245.4,2347.72639384,21625846.904217776,15171
1565913600,2019-08-16 00:00:00,BTC/EUR,9280.0,9500.9,8791.8,9333.7,9167.7,6185.89978287,57737332.803373724,28433
1565827200,2019-08-15 00:00:00,BTC/EUR,8997.0,9415.0,8520.2,9280.0,8971.9,10244.35565678,95067620.4949184,40111
1565740800,2019-08-14 00:00:00,BTC/EUR,9723.3,9723.3,8901.0,8997.0,9314.0,7064.65496646,63560700.73324062,33511
1565654400,2019-08-13 00:00:00,BTC/EUR,10157.9,10210.0,9609.7,9723.3,9867.1,4607.97184732,44804692.663046554,21502
1565568000,2019-08-12 00:00:00,BTC/EUR,10307.6,10312.1,10055.1,10154.9,10163.6,2295.03070995,23305807.356471255,14828
1565481600,2019-08-11 00:00:00,BTC/EUR,10097.3,10344.3,9908.9,10308.6,10152.9,2303.52746324,23746143.207555864,15257
1565395200,2019-08-10 00:00:00,BTC/EUR,10589.2,10682.0,10045.0,10097.3,10234.1,3620.94643908,36561782.47932248,20708
1565308800,2019-08-09 00:00:00,BTC/EUR,10711.2,10761.6,10407.6,10590.5,10551.8,4112.03619002,43548519.270406805,23322
1565222400,2019-08-08 00:00:00,BTC/EUR,10679.7,10767.7,10252.0,10711.3,10505.2,4327.55668692,46353757.94060619,30820
1565136000,2019-08-07 00:00:00,BTC/EUR,10228.6,10810.0,10137.9,10670.0,10495.9,6693.24724146,71416948.06637819,35409
1565049600,2019-08-06 00:00:00,BTC/EUR,10488.2,10987.5,10013.1,10228.7,10520.7,7466.74459944,76375090.48429193,40248
1564963200,2019-08-05 00:00:00,BTC/EUR,9870.6,10677.9,9870.6,10487.9,10451.7,7357.63893895,77166181.42781371,42269
1564876800,2019-08-04 00:00:00,BTC/EUR,9720.4,9960.0,9450.0,9870.4,9749.3,2761.52118338,27257318.68843395,20678
1564790400,2019-08-03 00:00:00,BTC/EUR,9472.7,9813.3,9457.5,9720.2,9706.9,2410.98589750,23435265.120879505,17397
1564704000,2019-08-02 00:00:00,BTC/EUR,9385.0,9599.0,9165.0,9472.6,9441.5,4238.04461207,40145301.39229428,26994
1564617600,2019-08-01 00:00:00,BTC/EUR,9100.4,9444.0,8935.7,9379.1,9146.4,4329.48752720,40606696.46636152,22264
1564531200,2019-07-31 00:00:00,BTC/EUR,8596.3,9110.0,8578.5,9100.4,8875.2,5535.89852625,50378890.9482855,22714
1564444800,2019-07-30 00:00:00,BTC/EUR,8518.5,8729.0,8416.3,8593.3,8587.0,4146.73511809,35634138.89028279,19787
1564358400,2019-07-29 00:00:00,BTC/EUR,8578.0,8746.0,8421.0,8521.5,8548.9,5617.84708075,47872483.89861112,18768
1564272000,2019-07-28 00:00:00,BTC/EUR,8521.8,8649.9,8222.2,8577.5,8484.4,2571.08353158,22053468.99212745,16775
1564185600,2019-07-27 00:00:00,BTC/EUR,8845.8,9175.5,8401.0,8521.8,8683.2,5069.16318326,43198394.81510506,22303
1564099200,2019-07-26 00:00:00,BTC/EUR,8878.0,8890.0,8674.9,8846.5,8792.2,4033.72432968,35684342.282514125,18299
1564012800,2019-07-25 00:00:00,BTC/EUR,8780.2,9149.0,8753.4,8870.1,9006.9,4085.23430490,36236436.80789349,19843
1563926400,2019-07-24 00:00:00,BTC/EUR,8841.4,8919.9,8556.0,8780.0,8723.0,6204.81976368,54478317.525110394,27829
1563840000,2019-07-23 00:00:00,BTC/EUR,9220.8,9224.2,8812.0,8850.7,8978.5,6155.88012408,54483848.214194864,25272
1563753600,2019-07-22 00:00:00,BTC/EUR,9453.2,9536.5,8980.6,9228.9,9245.0,5007.87685217,46217194.68099172,24021
1563667200,2019-07-21 00:00:00,BTC/EUR,9607.4,9671.8,9212.5,9448.9,9407.6,3198.08063948,30218344.15438257,19052
1563580800,2019-07-20 00:00:00,BTC/EUR,9393.1,9900.0,9241.0,9607.5,9568.1,4195.90924388,40312198.0605771,21571
1563494400,2019-07-19 00:00:00,BTC/EUR,9445.0,9583.6,9040.0,9395.2,9281.9,6053.78748659,56876544.19401038,27522
1563408000,2019-07-18 00:00:00,BTC/EUR,8648.7,9611.5,8275.6,9445.0,8996.3,10353.22691116,97786228.1759062,42556
1563321600,2019-07-17 00:00:00,BTC/EUR,8421.1,8905.0,8102.2,8644.4,8529.4,11292.26041316,97614815.9155203,45069
1563235200,2019-07-16 00:00:00,BTC/EUR,9651.0,9808.7,8350.9,8404.0,8985.6,11815.10868143,99294173.35873772,50869
1563148800,2019-07-15 00:00:00,BTC/EUR,9471.0,9848.9,8800.0,9633.6,9283.1,8828.28994906,85048214.05326441,40749
1563062400,2019-07-14 00:00:00,BTC/EUR,10125.0,10195.0,9199.0,9456.1,9528.4,5722.41225646,54111702.53831141,27945
1562976000,2019-07-13 00:00:00,BTC/EUR,10481.9,10514.3,9612.0,10125.0,10027.3,5663.30613492,57340974.616064996,25953
1562889600,2019-07-12 00:00:00,BTC/EUR,10088.3,10600.0,9850.0,10484.8,10318.1,5730.41050757,60082208.08976993,25895
1562803200,2019-07-11 00:00:00,BTC/EUR,10760.1,10760.1,9793.8,10091.4,10243.3,12050.09003447,121602278.57385056,49318
1562716800,2019-07-10 00:00:00,BTC/EUR,11225.6,11737.8,10280.0,10760.1,11159.2,13658.55472965,146967414.746507,57584
1562630400,2019-07-09 00:00:00,BTC/EUR,10975.1,11465.0,10627.0,11221.3,11163.3,10301.18738557,115592714.00969663,43989
1562544000,2019-07-08 00:00:00,BTC/EUR,10225.1,11063.1,10086.8,10975.0,10663.0,7714.13845351,84662669.52727224,36145
1562457600,2019-07-07 00:00:00,BTC/EUR,10009.6,10345.0,9856.5,10219.9,10119.0,3780.29203011,38634206.51852118,18852
1562371200,2019-07-06 00:00:00,BTC/EUR,9806.0,10422.0,9802.6,10017.8,10165.1,4998.93614535,50078342.516887225,23349
1562284800,2019-07-05 00:00:00,BTC/EUR,9898.6,10210.1,9593.2,9819.9,9897.4,7349.25072091,72168907.1542641,34730
1562198400,2019-07-04 00:00:00,BTC/EUR,10608.8,10670.0,9832.0,9901.6,10379.9,8256.05264870,81748130.90636793,38903
1562112000,2019-07-03 00:00:00,BTC/EUR,9589.0,10650.0,9589.0,10609.8,10083.7,13077.38409576,138748429.77919444,53569
1562025600,2019-07-02 00:00:00,BTC/EUR,9374.2,9700.0,8556.0,9589.0,9083.3,15123.37577616,145018050.31759825,57840
1561939200,2019-07-01 00:00:00,BTC/EUR,9477.3,9877.5,8807.0,9374.3,9306.5,12337.45798268,115655032.36703712,47419
1561852800,2019-06-30 00:00:00,BTC/EUR,10432.4,10720.0,9385.0,9452.5,9964.7,8176.59791384,77289291.7805726,37712
1561766400,2019-06-29 00:00:00,BTC/EUR,10868.9,10877.3,9950.1,10441.4,10418.9,7274.87708378,75959901.58258049,34528
1561680000,2019-06-28 00:00:00,BTC/EUR,9803.1,10939.9,9450.1,10876.9,10326.1,12589.01972474,136929508.6440245,51961
1561593600,2019-06-27 00:00:00,BTC/EUR,11127.3,11386.9,9050.0,9801.4,10012.9,19958.22194920,195618516.61288887,93991
1561507200,2019-06-26 00:00:00,BTC/EUR,10336.6,12060.0,10150.0,11127.2,11169.2,23088.37677150,256908986.0118348,115943
1561420800,2019-06-25 00:00:00,BTC/EUR,9668.9,10378.6,9653.2,10336.6,9974.7,11477.83494857,118641788.72938867,49536
1561334400,2019-06-24 00:00:00,BTC/EUR,9480.9,9734.8,9250.9,9668.0,9556.0,6436.01652980,62223407.810106404,30167
1561248000,2019-06-23 00:00:00,BTC/EUR,9363.6,9869.0,9190.5,9484.7,9482.9,6037.57318720,57264570.40863584,37327
1561161600,2019-06-22 00:00:00,BTC/EUR,8975.0,9881.7,8645.0,9363.9,9408.4,12695.29795425,118877500.51380157,60234
1561075200,2019-06-21 00:00:00,BTC/EUR,8445.7,8979.8,8439.9,8970.9,8684.9,8775.38532900,78723104.2479261,46053
1560988800,2019-06-20 00:00:00,BTC/EUR,8259.9,8510.0,8168.0,8440.0,8334.4,5972.01066789,50403770.0369916,26876
1560902400,2019-06-19 00:00:00,BTC/EUR,8108.8,8289.0,8061.9,8256.3,8163.3,4178.49727547,34498927.05546296,20280
1560816000,2019-06-18 00:00:00,BTC/EUR,8316.0,8337.4,7922.7,8109.4,8131.6,7108.59363339,57646429.21061286,29051
1560729600,2019-06-17 00:00:00,BTC/EUR,8003.2,8444.0,7998.7,8316.0,8252.1,7023.58491321,58408132.13825436,30927
1560643200,2019-06-16 00:00:00,BTC/EUR,7895.8,8380.2,7836.5,8007.0,8111.5,8874.47233360,71057899.9751352,39114
1560556800,2019-06-15 00:00:00,BTC/EUR,7764.6,7930.0,7700.0,7902.3,7801.7,3966.64062552,31345584.215046696,19319
1560470400,2019-06-14 00:00:00,BTC/EUR,7310.8,7797.0,7270.0,7765.1,7506.5,5352.07876721,41559426.83526237,24483
1560384000,2019-06-13 00:00:00,BTC/EUR,7241.6,7395.0,7150.0,7311.6,7261.7,4330.07856049,31659802.402878687,20282
1560297600,2019-06-12 00:00:00,BTC/EUR,6994.2,7311.0,6920.0,7241.6,7130.9,5964.65866793,43193672.20968189,23302
1560211200,2019-06-11 00:00:00,BTC/EUR,7083.5,7119.9,6804.4,6993.0,6962.0,5060.07964130,35385136.9316109,19798
1560124800,2019-06-10 00:00:00,BTC/EUR,6772.6,7153.3,6656.0,7088.4,6963.3,6123.59517938,43406492.069517195,22681
1560038400,2019-06-09 00:00:00,BTC/EUR,7011.9,7035.8,6659.0,6772.7,6846.3,2967.75167992,20099691.80259418,16072
1559952000,2019-06-08 00:00:00,BTC/EUR,7070.0,7120.0,6883.3,7015.3,7001.0,2790.07192004,19573191.54065661,14392
1559865600,2019-06-07 00:00:00,BTC/EUR,6921.8,7178.0,6884.0,7070.1,7054.4,5905.78548669,41754493.96944697,25128
1559779200,2019-06-06 00:00:00,BTC/EUR,6939.5,7009.8,6601.0,6925.7,6843.5,5540.70557822,38373264.62307825,25049
1559692800,2019-06-05 00:00:00,BTC/EUR,6818.3,7054.3,6736.9,6939.2,6906.7,6434.18706043,44648110.849735856,29173
1559606400,2019-06-04 00:00:00,BTC/EUR,7224.5,7224.5,6600.0,6825.9,6957.3,12891.26165628,87994462.93960164,46734
1559520000,2019-06-03 00:00:00,BTC/EUR,7828.0,7833.4,7114.4,7219.9,7536.4,7036.64428592,50803868.0799138,32602
1559433600,2019-06-02 00:00:00,BTC/EUR,7668.7,7912.0,7660.1,7829.9,7799.6,1793.03352717,14039273.214388384,9585
1559347200,2019-06-01 00:00:00,BTC/EUR,7668.9,7724.1,7564.3,7668.2,7648.9,1302.81458154,9990242.774165029,7425
1559260800,2019-05-31 00:00:00,BTC/EUR,7447.6,7700.0,7263.8,7677.8,7508.2,3567.34480732,27389359.961641498,16332
1559174400,2019-05-30 00:00:00,BTC/EUR,7784.0,8145.0,7217.7,7445.0,7693.2,6580.42094997,48991233.97252665,27195
1559088000,2019-05-29 00:00:00,BTC/EUR,7802.3,7869.9,7559.0,7781.1,7754.6,3297.78380713,25660385.581659243,16815
1559001600,2019-05-28 00:00:00,BTC/EUR,7839.2,7882.3,7644.2,7800.3,7790.1,3269.58700160,25503759.48858048,14029
1558915200,2019-05-27 00:00:00,BTC/EUR,7804.3,7990.1,7739.2,7845.0,7854.8,4442.15704783,34848722.04022635,19757
1558828800,2019-05-26 00:00:00,BTC/EUR,7210.1,7868.2,7075.0,7804.3,7551.1,5239.69970476,40892188.405858465,22628
1558742400,2019-05-25 00:00:00,BTC/EUR,7138.3,7285.2,7100.0,7214.6,7200.9,1333.31052154,9619302.088702485,8221
1558656000,2019-05-24 00:00:00,BTC/EUR,7047.5,7300.0,6966.4,7139.3,7169.2,3413.86893236,24372634.46879775,15458
1558569600,2019-05-23 00:00:00,BTC/EUR,6844.2,7149.0,6725.0,7045.6,6920.7,3645.10132716,25681925.910638496,15476
1558483200,2019-05-22 00:00:00,BTC/EUR,7129.5,7210.0,6731.5,6840.0,7033.5,3526.69499316,24122593.7532144,16397
1558396800,2019-05-21 00:00:00,BTC/EUR,7167.6,7266.0,7026.0,7134.7,7140.7,3121.81229714,22273194.196404755,14996
1558310400,2019-05-20 00:00:00,BTC/EUR,7345.2,7346.3,6801.0,7171.2,7061.0,4850.51188395,34783990.82218224,21178
1558224000,2019-05-19 00:00:00,BTC/EUR,6536.1,7430.0,6535.0,7342.2,7153.5,4487.74577932,32949927.060923304,20284
1558137600,2019-05-18 00:00:00,BTC/EUR,6607.5,6742.3,6496.5,6536.2,6608.3,2322.83757372,15182530.949348664,11589
1558051200,2019-05-17 00:00:00,BTC/EUR,7053.0,7099.0,6050.0,6614.1,6460.1,7918.33930036,52372687.96651108,30753
1557964800,2019-05-16 00:00:00,BTC/EUR,7312.3,7456.0,6840.0,7050.9,7110.5,5411.75175339,38157720.43797755,24230
1557878400,2019-05-15 00:00:00,BTC/EUR,7129.5,7389.0,6993.0,7316.2,7197.6,4530.50630521,33146090.230177402,21176
1557792000,2019-05-14 00:00:00,BTC/EUR,6935.1,7439.2,6808.0,7124.9,7128.2,7488.50049866,53354817.20290263,34416
1557705600,2019-05-13 00:00:00,BTC/EUR,6197.4,7250.0,6118.5,6942.1,6789.9,8011.58624661,55617232.882591285,33818
1557619200,2019-05-12 00:00:00,BTC/EUR,6321.1,6745.9,6002.0,6200.0,6343.0,6406.29022208,39718999.376896,26570
1557532800,2019-05-11 00:00:00,BTC/EUR,5649.1,6555.0,5645.7,6325.1,6105.8,6828.70700692,43192254.689469695,24859
1557446400,2019-05-10 00:00:00,BTC/EUR,5480.0,5732.4,5440.1,5652.3,5609.6,4504.20652422,25459126.536848705,17479
1557360000,2019-05-09 00:00:00,BTC/EUR,5306.4,5500.0,5293.7,5480.0,5401.5,3839.49848388,21040451.6916624,14228
1557273600,2019-05-08 00:00:00,BTC/EUR,5139.8,5345.0,5075.0,5302.3,5225.0,2314.55924437,12272487.481423052,9574
1557187200,2019-05-07 00:00:00,BTC/EUR,5078.7,5330.0,5078.7,5148.5,5247.3,3658.29270579,18834719.995759815,15269
1557100800,2019-05-06 00:00:00,BTC/EUR,5112.5,5133.2,4982.1,5078.5,5051.2,2458.31628025,12484559.229249625,9110
1557014400,2019-05-05 00:00:00,BTC/EUR,5149.8,5173.4,5026.9,5112.9,5103.5,1256.12890720,6422461.48962288,6453
1556928000,2019-05-04 00:00:00,BTC/EUR,5048.4,5228.0,4926.0,5150.4,5084.6,2263.98883773,11660448.109844591,9285
1556841600,2019-05-03 00:00:00,BTC/EUR,4821.5,5183.0,4804.0,5048.1,5064.8,5238.55435916,26444746.2604756,16021
1556755200,2019-05-02 00:00:00,BTC/EUR,4748.0,4849.9,4737.7,4822.7,4799.8,2504.63170713,12079087.33397585,9142
1556668800,2019-05-01 00:00:00,BTC/EUR,4704.7,4759.9,4700.0,4755.6,4728.0,1330.28306799,6326294.158133245,5351
1556582400,2019-04-30 00:00:00,BTC/EUR,4605.3,4721.5,4586.2,4701.6,4657.8,2503.49678866,11770440.501563858,8439
1556496000,2019-04-29 00:00:00,BTC/EUR,4627.2,4654.9,4556.9,4605.3,4615.3,2240.15119158,10316568.282583375,7746
1556409600,2019-04-28 00:00:00,BTC/EUR,4653.3,4694.9,4582.7,4628.9,4646.5,934.39612364,4325226.216717196,4400
1556323200,2019-04-27 00:00:00,BTC/EUR,4627.2,4691.9,4593.7,4653.1,4646.1,1122.47733068,5222999.267387109,3829
1556236800,2019-04-26 00:00:00,BTC/EUR,4620.5,4749.7,4523.2,4625.8,4625.5,3578.37251397,16552835.575122427,10769
1556150400,2019-04-25 00:00:00,BTC/EUR,4888.2,4959.0,4500.0,4620.7,4820.1,3463.57542331,16004142.958488517,11753
1556064000,2019-04-24 00:00:00,BTC/EUR,4928.4,5019.2,4819.4,4887.4,4903.2,3205.08575699,15664536.128712924,11438
1555977600,2019-04-23 00:00:00,BTC/EUR,4784.7,5014.5,4771.5,4928.2,4949.0,3433.08240014,16918916.684369948,12922
1555891200,2019-04-22 00:00:00,BTC/EUR,4719.7,4837.1,4684.4,4780.5,4754.6,1470.14760131,7028040.608062455,6457
1555804800,2019-04-21 00:00:00,BTC/EUR,4735.0,4752.0,4651.2,4724.3,4703.2,771.65051303,3645508.518707629,3665
1555718400,2019-04-20 00:00:00,BTC/EUR,4708.8,4765.0,4680.0,4733.7,4731.6,913.96606452,4326441.159618324,3706
1555632000,2019-04-19 00:00:00,BTC/EUR,4699.8,4767.0,4630.1,4706.7,4687.6,1044.52191464,4916251.295636088,5699
1555545600,2019-04-18 00:00:00,BTC/EUR,4628.2,4738.0,4626.9,4699.9,4679.8,1829.90787088,8600384.002348911,8612
1555459200,2019-04-17 00:00:00,BTC/EUR,4613.4,4667.4,4594.2,4628.2,4620.9,1969.68495456,9116095.906694591,7156
1555372800,2019-04-16 00:00:00,BTC/EUR,4453.7,4655.5,4450.7,4615.5,4528.9,2697.36721766,12449698.39310973,8713
1555286400,2019-04-15 00:00:00,BTC/EUR,4574.2,4588.2,4382.8,4461.0,4526.8,2827.71998565,12614458.85598465,8620
1555200000,2019-04-14 00:00:00,BTC/EUR,4499.1,4588.7,4452.7,4567.0,4513.0,906.98963880,4142221.6803996,4472
1555113600,2019-04-13 00:00:00,BTC/EUR,4496.5,4536.8,4475.2,4500.4,4509.8,892.61252247,4017113.396123988,5176
1555027200,2019-04-12 00:00:00,BTC/EUR,4487.7,4532.5,4380.0,4499.3,4477.0,2509.49113719,11290953.473558966,7501
1554940800,2019-04-11 00:00:00,BTC/EUR,4726.8,4746.9,4402.2,4487.5,4537.6,4183.98797996,18775646.0600705,12731
1554854400,2019-04-10 00:00:00,BTC/EUR,4614.2,4850.0,4597.4,4728.3,4710.3,3575.09140223,16904104.677164108,11775
1554768000,2019-04-09 00:00:00,BTC/EUR,4701.2,4702.9,4580.1,4614.2,4633.2,2657.50242463,12262247.687727746,8881
1554681600,2019-04-08 00:00:00,BTC/EUR,4633.5,4768.9,4562.2,4692.5,4656.0,3441.31915072,16148390.1147536,11026
1554595200,2019-04-07 00:00:00,BTC/EUR,4498.0,4698.3,4488.9,4636.6,4598.0,1623.23757058,7526303.319751228,6523
1554508800,2019-04-06 00:00:00,BTC/EUR,4490.4,4675.0,4364.7,4488.9,4522.8,2181.96645948,9794629.239959773,8074
1554422400,2019-04-05 00:00:00,BTC/EUR,4367.4,4531.0,4350.4,4490.5,4447.4,2781.69389220,12491196.4229241,9239
1554336000,2019-04-04 00:00:00,BTC/EUR,4427.2,4516.4,4244.1,4369.7,4412.4,4156.80870644,18164007.004530866,14063
1554249600,2019-04-03 00:00:00,BTC/EUR,4373.0,4771.4,4295.8,4423.9,4506.4,6464.35668332,28597667.531339347,22425
1554163200,2019-04-02 00:00:00,BTC/EUR,3697.6,4565.0,3691.0,4374.2,4207.6,7423.79422422,32473160.69558312,22700
1554076800,2019-04-01 00:00:00,BTC/EUR,3646.2,3705.1,3610.4,3697.8,3677.4,2530.53035997,9357395.165097067,9506
1553990400,2019-03-31 00:00:00,BTC/EUR,3647.0,3655.5,3632.5,3646.2,3644.9,767.20150136,2797370.114258832,3213
1553904000,2019-03-30 00:00:00,BTC/EUR,3645.1,3678.0,3601.1,3647.0,3636.2,1302.40546160,4749872.7184552,4389
1553817600,2019-03-29 00:00:00,BTC/EUR,3572.1,3650.0,3560.5,3645.1,3612.1,2648.18416747,9652896.108844897,7111
1553731200,2019-03-28 00:00:00,BTC/EUR,3576.6,3582.6,3548.2,3574.6,3570.9,1849.95145176,6612836.459461296,5485
1553644800,2019-03-27 00:00:00,BTC/EUR,3481.2,3583.0,3474.8,3576.1,3554.1,2617.15390059,9359204.063899899,7285
1553558400,2019-03-26 00:00:00,BTC/EUR,3458.3,3484.8,3442.2,3479.3,3461.4,2076.47731916,7224687.536553389,5578
1553472000,2019-03-25 00:00:00,BTC/EUR,3519.9,3528.4,3412.7,3458.2,3489.9,2455.94791934,8493159.094661588,7287
1553385600,2019-03-24 00:00:00,BTC/EUR,3527.1,3527.1,3491.1,3519.8,3513.6,669.88767504,2357870.638605792,2637
1553299200,2019-03-23 00:00:00,BTC/EUR,3528.8,3543.5,3507.6,3526.7,3522.8,695.45832511,2452672.875165437,3047
1553212800,2019-03-22 00:00:00,BTC/EUR,3496.1,3548.2,3484.7,3530.1,3525.1,1372.34579875,4844517.9041673755,5117
1553126400,2019-03-21 00:00:00,BTC/EUR,3531.3,3565.4,3450.1,3496.1,3518.0,2111.75285902,7382899.1704198215,6680
1553040000,2019-03-20 00:00:00,BTC/EUR,3524.8,3540.0,3497.1,3531.8,3520.0,1871.32786614,6609155.757633252,5604
1552953600,2019-03-19 00:00:00,BTC/EUR,3505.1,3535.6,3482.9,3524.8,3508.6,1972.27042512,6951858.794462976,5735
1552867200,2019-03-18 00:00:00,BTC/EUR,3501.8,3543.7,3466.7,3505.0,3495.8,2037.17583060,7140301.286253,5824
1552780800,2019-03-17 00:00:00,BTC/EUR,3519.6,3519.9,3475.0,3501.8,3499.8,552.39055076,1934361.2306513682,3074
1552694400,2019-03-16 00:00:00,BTC/EUR,3443.4,3557.3,3441.8,3518.0,3514.0,1155.50715957,4065074.1873672605,5101
1552608000,2019-03-15 00:00:00,BTC/EUR,3409.0,3452.5,3402.6,3442.5,3430.8,1790.03525899,6162196.379073075,5926
1552521600,2019-03-14 00:00:00,BTC/EUR,3398.8,3450.0,3353.2,3408.0,3404.9,1850.41504993,6306214.490161439,5656
1552435200,2019-03-13 00:00:00,BTC/EUR,3425.4,3430.1,3390.0,3397.7,3407.2,2096.75699186,7124151.231242722,5980
